variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,17,exact_r8,probe,2,1.0,0.0,2.7383454790649975e-15,2.4415883285309446e-16,0.9992328735275401,0.00022399206058917827,0.004602760337648862,0.0013439475810842418
pretrained,17,pairwise,probe,2,0.876582703863581,0.043616205017249436,0.7405037788363795,0.26169723310353277,0.8710423728658093,0.04511518607512479,0.7737457610977192,0.2706911244264547
pretrained,17,pairwise_plus_triadic,probe,2,0.8482190136694245,0.04854065743158476,0.9106859163277679,0.29124394634562695,0.8385614324361086,0.05061596942300699,0.9686314206466906,0.30369582509912013
pretrained,17,raw_projection_r4,raw_projection,2,1.0,0.0,2.6756196097273964e-15,7.023125658189793e-17,0.9995001281301181,0.0003124966375382231,0.002999235131735784,0.0018749664193897584
pretrained,17,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.6422148036460082,0.0018429335860386683,2.146711190127664,0.01105760327235075,0.640483206965857,0.0017080510852865874,2.1571007639997535,0.010248295975007397
pretrained,18,exact_r1,probe,2,1.0,0.0,2.4408236190841994e-15,3.072424819929837e-16,0.9992308931218253,0.00017277398099560594,0.004614646827071233,0.001036640379453106
pretrained,18,exact_r16,probe,2,1.0,0.0,3.0071063320245424e-15,1.1032531526216493e-16,0.9992134573145045,0.0004743016085225168,0.00471924929661327,0.002845812078946112
pretrained,18,exact_r2,probe,2,1.0,0.0,2.670146061802373e-15,1.3638053221625456e-16,0.9993724431842566,0.0003352041302328374,0.0037653392335212426,0.002011221418361034
pretrained,18,exact_r4,probe,2,1.0,0.0,3.0898795245000362e-15,4.8946798411213733e-17,0.9993197216341894,0.00033288780968340005,0.004081677330153373,0.001997343863640403
pretrained,18,exact_r64,probe,2,1.0,0.0,3.0349372928372054e-15,1.9344291823919865e-17,0.9993828613724973,0.00026932304496781563,0.0037028369543905784,0.0016159369058421046
pretrained,18,exact_r8,probe,2,1.0,0.0,3.009443644444782e-15,1.3731312405624604e-17,0.9991764407604933,0.0006755838349255579,0.00494136424741656,0.004053508527149796
pretrained,18,pairwise,probe,2,0.8811997183495097,0.01760687172183336,0.7128017037175596,0.10564122806268053,0.8728948802583747,0.009124093181997864,0.7626307182945311,0.05474454292106092
pretrained,18,pairwise_plus_triadic,probe,2,0.835911464980907,0.08588318433923038,0.9845312168407772,0.5152991187672424,0.8262744651486477,0.07827231404498072,1.0423531975183222,0.469633887196749
pretrained,18,raw_projection_r4,raw_projection,2,1.0,0.0,2.881146620999899e-15,2.3036261990632157e-16,0.9994590470774306,0.00040748656080188175,0.003245710042190492,0.002444911444841876
pretrained,18,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.7056592847738001,0.0017751286727510454,1.7660442998425827,0.010650760621734695,0.7040300433420472,0.0024021218743265882,1.775819734359781,0.014412739733866644
pretrained,19,exact_r1,probe,2,1.0,0.0,2.170627239712457e-15,7.84773314105383e-16,0.9997119251638651,0.0003760760365762769,0.0017284491219697884,0.00225647608488924
pretrained,19,exact_r16,probe,2,1.0,0.0,2.9584830012574504e-15,4.7546984219552873e-17,0.9992668283068471,0.0006454037645272168,0.0043990137876082575,0.003872425869024377
pretrained,19,exact_r2,probe,2,1.0,0.0,2.736454635680068e-15,5.87023573031857e-17,0.9991724240697093,0.0002850646002001255,0.004965456474666199,0.001710388037372316
