run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,pretrained,0,pairwise,pairwise,template_family_id,balanced_align,78,0.47435897435897434,0.5256410256410257
19,pretrained,0,pairwise,pairwise,template_family_id,balanced_sync,66,0.5151515151515151,0.5151515151515151
19,pretrained,0,pairwise,pairwise,template_id,balanced_triplet_align_forward,38,0.47368421052631576,0.5263157894736843
19,pretrained,0,pairwise,pairwise,template_id,balanced_triplet_align_reverse,40,0.475,0.525
19,pretrained,0,pairwise,pairwise,template_id,balanced_triplet_sync_forward,32,0.59375,0.59375
19,pretrained,0,pairwise,pairwise,template_id,balanced_triplet_sync_reverse,34,0.4411764705882353,0.5588235294117647
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_direction_type,hidden_positive,72,0.2916666666666667,0.7083333333333333
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_direction_type,matched_negative,72,0.7083333333333334,0.7083333333333334
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_5,48,0.5625,0.5625
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_6,48,0.375,0.625
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_distance_type,visible_7,48,0.5625,0.5625
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_5,24,0.375,0.625
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_6,24,0.16666666666666666,0.8333333333333334
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,hidden_positive_visible_7,24,0.3333333333333333,0.6666666666666667
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_5,24,0.75,0.75
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_6,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,query_type,matched_negative_visible_7,24,0.7916666666666666,0.7916666666666666
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,relation_id,masked_balanced_triplet,144,0.5,0.5
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_family_id,balanced_align,78,0.47435897435897434,0.5256410256410257
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_family_id,balanced_sync,66,0.5303030303030303,0.5303030303030303
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_align_forward,38,0.5526315789473685,0.5526315789473685
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_align_reverse,40,0.4,0.6
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_sync_forward,32,0.5,0.5
19,pretrained,0,pairwise_plus_query_context,pairwise_plus_query_context,template_id,balanced_triplet_sync_reverse,34,0.5588235294117647,0.5588235294117647
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_direction_type,hidden_positive,72,0.3333333333333333,0.6666666666666667
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_direction_type,matched_negative,72,0.6666666666666666,0.6666666666666666
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_5,48,0.4791666666666667,0.5208333333333333
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_6,48,0.5625,0.5625
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_distance_type,visible_7,48,0.4583333333333333,0.5416666666666667
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,hidden_positive_visible_5,24,0.3333333333333333,0.6666666666666667
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,hidden_positive_visible_6,24,0.4166666666666667,0.5833333333333333
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,hidden_positive_visible_7,24,0.25,0.75
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,matched_negative_visible_5,24,0.625,0.625
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,matched_negative_visible_6,24,0.7083333333333334,0.7083333333333334
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,query_type,matched_negative_visible_7,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,relation_id,masked_balanced_triplet,144,0.5,0.5
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_family_id,balanced_align,78,0.47435897435897434,0.5256410256410257
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_family_id,balanced_sync,66,0.5303030303030303,0.5303030303030303
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_id,balanced_triplet_align_forward,38,0.5526315789473685,0.5526315789473685
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_id,balanced_triplet_align_reverse,40,0.4,0.6
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_id,balanced_triplet_sync_forward,32,0.53125,0.53125
19,pretrained,0,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,template_id,balanced_triplet_sync_reverse,34,0.5294117647058824,0.5294117647058824
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_direction_type,hidden_positive,72,0.3472222222222222,0.6527777777777778
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_direction_type,matched_negative,72,0.6388888888888888,0.6388888888888888
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_distance_type,visible_5,48,0.5208333333333334,0.5208333333333334
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_distance_type,visible_6,48,0.5208333333333334,0.5208333333333334
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_distance_type,visible_7,48,0.4375,0.5625
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,hidden_positive_visible_5,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,hidden_positive_visible_6,24,0.375,0.625
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,hidden_positive_visible_7,24,0.20833333333333334,0.7916666666666666
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,matched_negative_visible_5,24,0.5833333333333334,0.5833333333333334
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,matched_negative_visible_6,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,query_type,matched_negative_visible_7,24,0.6666666666666666,0.6666666666666666
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,relation_id,masked_balanced_triplet,144,0.4930555555555556,0.5069444444444444
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_family_id,balanced_align,78,0.5256410256410257,0.5256410256410257
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_family_id,balanced_sync,66,0.45454545454545453,0.5454545454545454
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_id,balanced_triplet_align_forward,38,0.631578947368421,0.631578947368421
