variant_name,layer_index,probe_name,group_type,group_name,run_count,example_count_mean,example_count_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
pretrained,9,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,9,triadic,template_family_id,above,5,24,0.0,0.6666666666666666,0.041666666666666685,0.6666666666666666,0.041666666666666685
pretrained,9,triadic,template_family_id,active,5,24,0.0,0.6583333333333333,0.10785149254620653,0.6583333333333333,0.10785149254620653
pretrained,9,triadic,template_family_id,below,5,24,0.0,0.4916666666666667,0.15975241260567344,0.6083333333333333,0.10458250331675943
pretrained,9,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.35,0.04750730937913075,0.65,0.047507309379130766
pretrained,9,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.35833333333333334,0.04750730937913075,0.6416666666666666,0.04750730937913076
pretrained,9,triadic,template_family_id,passive,5,24,0.0,0.5666666666666667,0.12360330811826106,0.6166666666666667,0.061801654059130545
pretrained,9,triadic,template_id,above_reverse,5,24,0.0,0.6666666666666666,0.041666666666666685,0.6666666666666666,0.041666666666666685
pretrained,9,triadic,template_id,active_reverse,5,24,0.0,0.6583333333333333,0.10785149254620653,0.6583333333333333,0.10785149254620653
pretrained,9,triadic,template_id,below_forward,5,24,0.0,0.4916666666666667,0.15975241260567344,0.6083333333333333,0.10458250331675943
pretrained,9,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.35,0.04750730937913075,0.65,0.047507309379130766
pretrained,9,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.35833333333333334,0.04750730937913075,0.6416666666666666,0.04750730937913076
pretrained,9,triadic,template_id,passive_forward,5,24,0.0,0.5666666666666667,0.12360330811826106,0.6166666666666667,0.061801654059130545
pretrained,10,exact,template_family_id,above,5,24,0.0,0.6666666666666666,0.029462782549439494,0.6666666666666666,0.029462782549439494
pretrained,10,exact,template_family_id,active,5,24,0.0,0.6416666666666666,0.03726779962499646,0.6416666666666666,0.03726779962499646
pretrained,10,exact,template_family_id,below,5,24,0.0,0.625,0.1062295731998497,0.625,0.1062295731998497
pretrained,10,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.6,0.06319062870042957,0.6,0.06319062870042957
pretrained,10,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.55,0.11180339887498945,0.5833333333333333,0.08333333333333331
pretrained,10,exact,template_family_id,passive,5,24,0.0,0.6333333333333333,0.08014743359029727,0.6333333333333333,0.08014743359029727
pretrained,10,exact,template_id,above_reverse,5,24,0.0,0.6666666666666666,0.029462782549439494,0.6666666666666666,0.029462782549439494
pretrained,10,exact,template_id,active_reverse,5,24,0.0,0.6416666666666666,0.03726779962499646,0.6416666666666666,0.03726779962499646
pretrained,10,exact,template_id,below_forward,5,24,0.0,0.625,0.1062295731998497,0.625,0.1062295731998497
pretrained,10,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.6,0.06319062870042957,0.6,0.06319062870042957
pretrained,10,exact,template_id,mixed_bc_inverse,5,24,0.0,0.55,0.11180339887498945,0.5833333333333333,0.08333333333333331
pretrained,10,exact,template_id,passive_forward,5,24,0.0,0.6333333333333333,0.08014743359029727,0.6333333333333333,0.08014743359029727
pretrained,10,pairwise,template_family_id,above,5,24,0.0,0.7166666666666667,0.06846531968814579,0.7166666666666667,0.06846531968814579
pretrained,10,pairwise,template_family_id,active,5,24,0.0,0.6666666666666666,0.05103103630798288,0.6666666666666666,0.05103103630798288
pretrained,10,pairwise,template_family_id,below,5,24,0.0,0.5083333333333333,0.22707377655731187,0.6583333333333333,0.14252192813739223
pretrained,10,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.5666666666666667,0.09592387027684447,0.6,0.04750730937913075
pretrained,10,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.5166666666666667,0.0756912588524373,0.5666666666666667,0.022821773229381913
pretrained,10,pairwise,template_family_id,passive,5,24,0.0,0.6166666666666667,0.09033118078616166,0.6166666666666667,0.09033118078616166
pretrained,10,pairwise,template_id,above_reverse,5,24,0.0,0.7166666666666667,0.06846531968814579,0.7166666666666667,0.06846531968814579
pretrained,10,pairwise,template_id,active_reverse,5,24,0.0,0.6666666666666666,0.05103103630798288,0.6666666666666666,0.05103103630798288
pretrained,10,pairwise,template_id,below_forward,5,24,0.0,0.5083333333333333,0.22707377655731187,0.6583333333333333,0.14252192813739223
pretrained,10,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5666666666666667,0.09592387027684447,0.6,0.04750730937913075
pretrained,10,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.5166666666666667,0.0756912588524373,0.5666666666666667,0.022821773229381913
pretrained,10,pairwise,template_id,passive_forward,5,24,0.0,0.6166666666666667,0.09033118078616166,0.6166666666666667,0.09033118078616166
pretrained,10,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,10,triadic,template_family_id,above,5,24,0.0,0.675,0.08014743359029725,0.675,0.08014743359029725
pretrained,10,triadic,template_family_id,active,5,24,0.0,0.6166666666666667,0.09033118078616167,0.6166666666666667,0.09033118078616167
pretrained,10,triadic,template_family_id,below,5,24,0.0,0.5166666666666667,0.19895560643855537,0.65,0.10865337342004414
pretrained,10,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.35833333333333334,0.08640183897219884,0.6416666666666666,0.08640183897219884
pretrained,10,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.3666666666666667,0.14848774734337886,0.6666666666666666,0.09771699499632142
pretrained,10,triadic,template_family_id,passive,5,24,0.0,0.5833333333333334,0.07795119555779047,0.5833333333333334,0.07795119555779047
pretrained,10,triadic,template_id,above_reverse,5,24,0.0,0.675,0.08014743359029725,0.675,0.08014743359029725
pretrained,10,triadic,template_id,active_reverse,5,24,0.0,0.6166666666666667,0.09033118078616167,0.6166666666666667,0.09033118078616167
pretrained,10,triadic,template_id,below_forward,5,24,0.0,0.5166666666666667,0.19895560643855537,0.65,0.10865337342004414
pretrained,10,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.35833333333333334,0.08640183897219884,0.6416666666666666,0.08640183897219884
pretrained,10,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.3666666666666667,0.14848774734337886,0.6666666666666666,0.09771699499632142
pretrained,10,triadic,template_id,passive_forward,5,24,0.0,0.5833333333333334,0.07795119555779047,0.5833333333333334,0.07795119555779047
pretrained,11,exact,template_family_id,above,5,24,0.0,0.6666666666666666,0.029462782549439494,0.6666666666666666,0.029462782549439494
pretrained,11,exact,template_family_id,active,5,24,0.0,0.6333333333333333,0.045643546458763846,0.6333333333333333,0.045643546458763846
pretrained,11,exact,template_family_id,below,5,24,0.0,0.47500000000000003,0.1337233877990101,0.6083333333333333,0.06319062870042955
pretrained,11,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.65,0.13043729868748774,0.6666666666666667,0.10206207261596573
pretrained,11,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.475,0.09592387027684449,0.575,0.05432668671002206
pretrained,11,exact,template_family_id,passive,5,24,0.0,0.5916666666666667,0.10785149254620655,0.6083333333333334,0.08640183897219883
pretrained,11,exact,template_id,above_reverse,5,24,0.0,0.6666666666666666,0.029462782549439494,0.6666666666666666,0.029462782549439494
pretrained,11,exact,template_id,active_reverse,5,24,0.0,0.6333333333333333,0.045643546458763846,0.6333333333333333,0.045643546458763846
pretrained,11,exact,template_id,below_forward,5,24,0.0,0.47500000000000003,0.1337233877990101,0.6083333333333333,0.06319062870042955
pretrained,11,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.65,0.13043729868748774,0.6666666666666667,0.10206207261596573
pretrained,11,exact,template_id,mixed_bc_inverse,5,24,0.0,0.475,0.09592387027684449,0.575,0.05432668671002206
pretrained,11,exact,template_id,passive_forward,5,24,0.0,0.5916666666666667,0.10785149254620655,0.6083333333333334,0.08640183897219883
pretrained,11,pairwise,template_family_id,above,5,24,0.0,0.7083333333333334,0.06588078458684123,0.7083333333333334,0.06588078458684123
pretrained,11,pairwise,template_family_id,active,5,24,0.0,0.65,0.06319062870042957,0.65,0.06319062870042957
pretrained,11,pairwise,template_family_id,below,5,24,0.0,0.4666666666666667,0.1940969116475353,0.6166666666666667,0.14848774734337886
pretrained,11,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.5833333333333334,0.1473139127471974,0.6333333333333333,0.09033118078616166
pretrained,11,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.43333333333333335,0.047507309379130745,0.5666666666666667,0.047507309379130724
pretrained,11,pairwise,template_family_id,passive,5,24,0.0,0.5750000000000001,0.08539125638299667,0.5750000000000001,0.08539125638299667
pretrained,11,pairwise,template_id,above_reverse,5,24,0.0,0.7083333333333334,0.06588078458684123,0.7083333333333334,0.06588078458684123
pretrained,11,pairwise,template_id,active_reverse,5,24,0.0,0.65,0.06319062870042957,0.65,0.06319062870042957
pretrained,11,pairwise,template_id,below_forward,5,24,0.0,0.4666666666666667,0.1940969116475353,0.6166666666666667,0.14848774734337886
pretrained,11,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5833333333333334,0.1473139127471974,0.6333333333333333,0.09033118078616166
pretrained,11,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.43333333333333335,0.047507309379130745,0.5666666666666667,0.047507309379130724
pretrained,11,pairwise,template_id,passive_forward,5,24,0.0,0.5750000000000001,0.08539125638299667,0.5750000000000001,0.08539125638299667
pretrained,11,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,11,triadic,template_family_id,above,5,24,0.0,0.6333333333333333,0.09033118078616166,0.6333333333333333,0.09033118078616166
pretrained,11,triadic,template_family_id,active,5,24,0.0,0.625,0.06588078458684125,0.625,0.06588078458684125
pretrained,11,triadic,template_family_id,below,5,24,0.0,0.5,0.12842529172852035,0.5833333333333334,0.08838834764831842
pretrained,11,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.3833333333333333,0.09947780321927768,0.6166666666666667,0.09947780321927768
pretrained,11,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.44166666666666665,0.14312970031098057,0.5916666666666667,0.11931517552730293
pretrained,11,triadic,template_family_id,passive,5,24,0.0,0.5416666666666666,0.10622957319984967,0.5916666666666667,0.054326686710022075
pretrained,11,triadic,template_id,above_reverse,5,24,0.0,0.6333333333333333,0.09033118078616166,0.6333333333333333,0.09033118078616166
pretrained,11,triadic,template_id,active_reverse,5,24,0.0,0.625,0.06588078458684125,0.625,0.06588078458684125
pretrained,11,triadic,template_id,below_forward,5,24,0.0,0.5,0.12842529172852035,0.5833333333333334,0.08838834764831842
pretrained,11,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.3833333333333333,0.09947780321927768,0.6166666666666667,0.09947780321927768
pretrained,11,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.44166666666666665,0.14312970031098057,0.5916666666666667,0.11931517552730293
pretrained,11,triadic,template_id,passive_forward,5,24,0.0,0.5416666666666666,0.10622957319984967,0.5916666666666667,0.054326686710022075
pretrained,12,exact,template_family_id,above,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,12,exact,template_family_id,active,5,24,0.0,0.6916666666666667,0.08640183897219886,0.6916666666666667,0.08640183897219886
pretrained,12,exact,template_family_id,below,5,24,0.0,0.5083333333333333,0.14848774734337883,0.625,0.0510310363079829
pretrained,12,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,12,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.5166666666666666,0.06972166887783963,0.55,0.04564354645876384
pretrained,12,exact,template_family_id,passive,5,24,0.0,0.5833333333333334,0.06588078458684123,0.5833333333333334,0.06588078458684123
pretrained,12,exact,template_id,above_reverse,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,12,exact,template_id,active_reverse,5,24,0.0,0.6916666666666667,0.08640183897219886,0.6916666666666667,0.08640183897219886
pretrained,12,exact,template_id,below_forward,5,24,0.0,0.5083333333333333,0.14848774734337883,0.625,0.0510310363079829
pretrained,12,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.65,0.04750730937913074,0.65,0.04750730937913074
pretrained,12,exact,template_id,mixed_bc_inverse,5,24,0.0,0.5166666666666666,0.06972166887783963,0.55,0.04564354645876384
pretrained,12,exact,template_id,passive_forward,5,24,0.0,0.5833333333333334,0.06588078458684123,0.5833333333333334,0.06588078458684123
pretrained,12,pairwise,template_family_id,above,5,24,0.0,0.6083333333333334,0.13043729868748774,0.6416666666666667,0.08122328620674138
pretrained,12,pairwise,template_family_id,active,5,24,0.0,0.6333333333333333,0.03486083443891978,0.6333333333333333,0.03486083443891978
pretrained,12,pairwise,template_family_id,below,5,24,0.0,0.5083333333333333,0.14848774734337883,0.6083333333333333,0.08640183897219879
pretrained,12,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.55,0.04564354645876386,0.55,0.04564354645876386
pretrained,12,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.4166666666666667,0.07795119555779044,0.5833333333333333,0.07795119555779041
pretrained,12,pairwise,template_family_id,passive,5,24,0.0,0.5333333333333333,0.10785149254620655,0.5666666666666667,0.08640183897219886
pretrained,12,pairwise,template_id,above_reverse,5,24,0.0,0.6083333333333334,0.13043729868748774,0.6416666666666667,0.08122328620674138
pretrained,12,pairwise,template_id,active_reverse,5,24,0.0,0.6333333333333333,0.03486083443891978,0.6333333333333333,0.03486083443891978
pretrained,12,pairwise,template_id,below_forward,5,24,0.0,0.5083333333333333,0.14848774734337883,0.6083333333333333,0.08640183897219879
pretrained,12,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.55,0.04564354645876386,0.55,0.04564354645876386
pretrained,12,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.4166666666666667,0.07795119555779044,0.5833333333333333,0.07795119555779041
pretrained,12,pairwise,template_id,passive_forward,5,24,0.0,0.5333333333333333,0.10785149254620655,0.5666666666666667,0.08640183897219886
pretrained,12,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
pretrained,12,triadic,template_family_id,above,5,24,0.0,0.5416666666666666,0.10206207261596578,0.5750000000000001,0.07453559924999299
pretrained,12,triadic,template_family_id,active,5,24,0.0,0.5916666666666667,0.08014743359029729,0.5916666666666667,0.08014743359029729
pretrained,12,triadic,template_family_id,below,5,24,0.0,0.5,0.15866193970549808,0.6166666666666667,0.09033118078616165
pretrained,12,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.39166666666666666,0.06972166887783963,0.6083333333333334,0.06972166887783966
pretrained,12,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.26666666666666666,0.0372677996249965,0.7333333333333333,0.03726779962499652
pretrained,12,triadic,template_family_id,passive,5,24,0.0,0.5583333333333333,0.1461306493062515,0.6083333333333333,0.10458250331675942
pretrained,12,triadic,template_id,above_reverse,5,24,0.0,0.5416666666666666,0.10206207261596578,0.5750000000000001,0.07453559924999299
pretrained,12,triadic,template_id,active_reverse,5,24,0.0,0.5916666666666667,0.08014743359029729,0.5916666666666667,0.08014743359029729
pretrained,12,triadic,template_id,below_forward,5,24,0.0,0.5,0.15866193970549808,0.6166666666666667,0.09033118078616165
pretrained,12,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.39166666666666666,0.06972166887783963,0.6083333333333334,0.06972166887783966
pretrained,12,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.26666666666666666,0.0372677996249965,0.7333333333333333,0.03726779962499652
pretrained,12,triadic,template_id,passive_forward,5,24,0.0,0.5583333333333333,0.1461306493062515,0.6083333333333333,0.10458250331675942
random_control,0,exact,template_family_id,above,5,24,0.0,0.7833333333333333,0.1118033988749895,0.7833333333333333,0.1118033988749895
random_control,0,exact,template_family_id,active,5,24,0.0,0.6833333333333333,0.06972166887783962,0.6833333333333333,0.06972166887783962
random_control,0,exact,template_family_id,below,5,24,0.0,0.2833333333333333,0.09947780321927768,0.7166666666666667,0.09947780321927767
random_control,0,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.425,0.13944333775567924,0.6416666666666667,0.037267799624996545
random_control,0,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.18333333333333332,0.04750730937913075,0.8166666666666667,0.04750730937913076
random_control,0,exact,template_family_id,passive,5,24,0.0,0.375,0.08333333333333331,0.625,0.08333333333333326
random_control,0,exact,template_id,above_reverse,5,24,0.0,0.7833333333333333,0.1118033988749895,0.7833333333333333,0.1118033988749895
random_control,0,exact,template_id,active_reverse,5,24,0.0,0.6833333333333333,0.06972166887783962,0.6833333333333333,0.06972166887783962
random_control,0,exact,template_id,below_forward,5,24,0.0,0.2833333333333333,0.09947780321927768,0.7166666666666667,0.09947780321927767
random_control,0,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.425,0.13944333775567924,0.6416666666666667,0.037267799624996545
random_control,0,exact,template_id,mixed_bc_inverse,5,24,0.0,0.18333333333333332,0.04750730937913075,0.8166666666666667,0.04750730937913076
random_control,0,exact,template_id,passive_forward,5,24,0.0,0.375,0.08333333333333331,0.625,0.08333333333333326
random_control,0,pairwise,template_family_id,above,5,24,0.0,0.525,0.04750730937913076,0.5416666666666666,0.029462782549439494
random_control,0,pairwise,template_family_id,active,5,24,0.0,0.4083333333333333,0.08014743359029726,0.5916666666666667,0.08014743359029723
random_control,0,pairwise,template_family_id,below,5,24,0.0,0.5083333333333333,0.1513825177048746,0.6083333333333334,0.09128709291752768
random_control,0,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.125,0.09771699499632146,0.875,0.09771699499632149
random_control,0,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.39999999999999997,0.10034662148993578,0.6166666666666667,0.07453559924999296
random_control,0,pairwise,template_family_id,passive,5,24,0.0,0.7333333333333333,0.11257713405088579,0.7333333333333333,0.11257713405088579
random_control,0,pairwise,template_id,above_reverse,5,24,0.0,0.525,0.04750730937913076,0.5416666666666666,0.029462782549439494
random_control,0,pairwise,template_id,active_reverse,5,24,0.0,0.4083333333333333,0.08014743359029726,0.5916666666666667,0.08014743359029723
random_control,0,pairwise,template_id,below_forward,5,24,0.0,0.5083333333333333,0.1513825177048746,0.6083333333333334,0.09128709291752768
random_control,0,pairwise,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.125,0.09771699499632146,0.875,0.09771699499632149
random_control,0,pairwise,template_id,mixed_bc_inverse,5,24,0.0,0.39999999999999997,0.10034662148993578,0.6166666666666667,0.07453559924999296
random_control,0,pairwise,template_id,passive_forward,5,24,0.0,0.7333333333333333,0.11257713405088579,0.7333333333333333,0.11257713405088579
random_control,0,query_only,template_family_id,above,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_family_id,active,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_family_id,below,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_family_id,mixed_ab_inverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_family_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_family_id,passive,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,above_reverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,active_reverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,below_forward,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,mixed_bc_inverse,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,query_only,template_id,passive_forward,5,24,0.0,0.5,0.0,0.5,0.0
random_control,0,triadic,template_family_id,above,5,24,0.0,0.575,0.07453559924999298,0.575,0.07453559924999298
random_control,0,triadic,template_family_id,active,5,24,0.0,0.5666666666666667,0.11636866703140786,0.6,0.08122328620674135
random_control,0,triadic,template_family_id,below,5,24,0.0,0.4083333333333333,0.12638125740085915,0.625,0.08333333333333331
random_control,0,triadic,template_family_id,mixed_ab_inverse,5,24,0.0,0.3416666666666667,0.10785149254620653,0.6583333333333333,0.10785149254620652
random_control,0,triadic,template_family_id,mixed_bc_inverse,5,24,0.0,0.175,0.045643546458763846,0.8250000000000001,0.045643546458763846
random_control,0,triadic,template_family_id,passive,5,24,0.0,0.4083333333333333,0.09947780321927767,0.6083333333333333,0.07569125885243728
random_control,0,triadic,template_id,above_reverse,5,24,0.0,0.575,0.07453559924999298,0.575,0.07453559924999298
random_control,0,triadic,template_id,active_reverse,5,24,0.0,0.5666666666666667,0.11636866703140786,0.6,0.08122328620674135
random_control,0,triadic,template_id,below_forward,5,24,0.0,0.4083333333333333,0.12638125740085915,0.625,0.08333333333333331
random_control,0,triadic,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.3416666666666667,0.10785149254620653,0.6583333333333333,0.10785149254620652
random_control,0,triadic,template_id,mixed_bc_inverse,5,24,0.0,0.175,0.045643546458763846,0.8250000000000001,0.045643546458763846
random_control,0,triadic,template_id,passive_forward,5,24,0.0,0.4083333333333333,0.09947780321927767,0.6083333333333333,0.07569125885243728
random_control,1,exact,template_family_id,above,5,24,0.0,0.7583333333333333,0.03486083443891978,0.7583333333333333,0.03486083443891978
random_control,1,exact,template_family_id,active,5,24,0.0,0.6916666666666667,0.05590169943749475,0.6916666666666667,0.05590169943749475
random_control,1,exact,template_family_id,below,5,24,0.0,0.2916666666666667,0.08838834764831845,0.7083333333333333,0.08838834764831845
random_control,1,exact,template_family_id,mixed_ab_inverse,5,24,0.0,0.45,0.11931517552730293,0.6,0.0697216688778396
random_control,1,exact,template_family_id,mixed_bc_inverse,5,24,0.0,0.18333333333333335,0.06319062870042959,0.8166666666666667,0.06319062870042959
random_control,1,exact,template_family_id,passive,5,24,0.0,0.39166666666666666,0.08640183897219883,0.6083333333333334,0.08640183897219882
random_control,1,exact,template_id,above_reverse,5,24,0.0,0.7583333333333333,0.03486083443891978,0.7583333333333333,0.03486083443891978
random_control,1,exact,template_id,active_reverse,5,24,0.0,0.6916666666666667,0.05590169943749475,0.6916666666666667,0.05590169943749475
random_control,1,exact,template_id,below_forward,5,24,0.0,0.2916666666666667,0.08838834764831845,0.7083333333333333,0.08838834764831845
random_control,1,exact,template_id,mixed_ab_inverse_reverse,5,24,0.0,0.45,0.11931517552730293,0.6,0.0697216688778396
random_control,1,exact,template_id,mixed_bc_inverse,5,24,0.0,0.18333333333333335,0.06319062870042959,0.8166666666666667,0.06319062870042959
random_control,1,exact,template_id,passive_forward,5,24,0.0,0.39166666666666666,0.08640183897219883,0.6083333333333334,0.08640183897219882
random_control,1,pairwise,template_family_id,above,5,24,0.0,0.5666666666666667,0.06972166887783962,0.5666666666666667,0.06972166887783962
random_control,1,pairwise,template_family_id,active,5,24,0.0,0.425,0.09501461875826149,0.5916666666666667,0.07453559924999303
random_control,1,pairwise,template_family_id,below,5,24,0.0,0.5,0.19320038532282713,0.6499999999999999,0.09592387027684449
random_control,1,pairwise,template_family_id,mixed_ab_inverse,5,24,0.0,0.125,0.10206207261596577,0.875,0.1020620726159658
random_control,1,pairwise,template_family_id,mixed_bc_inverse,5,24,0.0,0.4,0.11636866703140783,0.6,0.11636866703140782
random_control,1,pairwise,template_family_id,passive,5,24,0.0,0.7,0.17280367794439766,0.7,0.17280367794439766
random_control,1,pairwise,template_id,above_reverse,5,24,0.0,0.5666666666666667,0.06972166887783962,0.5666666666666667,0.06972166887783962
