variant_name,layer_index,probe_name,probe_family,rank,num_parameters_mean,num_parameters_std,run_count,train_accuracy_mean,train_accuracy_std,test_accuracy_mean,test_accuracy_std,test_accuracy_polarity_invariant_mean,test_accuracy_polarity_invariant_std
random_control,2,exact_r1,exact,1,776,0.0,5,0.576,0.01196638811189259,0.5305555555555556,0.04725284954501114,0.5472222222222223,0.02474795789056317
random_control,2,exact_r16,exact,16,12386,0.0,5,0.6133333333333334,0.007476816018719304,0.4875,0.02921622773328143,0.5263888888888889,0.013357905598382914
random_control,2,exact_r2,exact,2,1550,0.0,5,0.609,0.004873397172404473,0.48055555555555557,0.03784562942621863,0.5249999999999999,0.03352088440596434
random_control,2,exact_r4,exact,4,3098,0.0,5,0.6115,0.009954758772678613,0.45416666666666666,0.028463752127665557,0.5458333333333334,0.02846375212766554
random_control,2,exact_r64,exact,64,49538,0.0,5,0.6138333333333333,0.00785281265959315,0.4888888888888889,0.049980706154018284,0.5361111111111111,0.03197462342561485
random_control,2,exact_r8,exact,8,6194,0.0,5,0.6141666666666666,0.009789450103725622,0.4875,0.03159531435021479,0.5263888888888889,0.01797524875770111
random_control,2,pairwise,pairwise,64,401986,0.0,5,0.995,0.008660254037844393,0.47916666666666663,0.027777777777777762,0.5263888888888889,0.021063542900143218
random_control,2,pairwise_plus_query_context,pairwise_plus_query_context,64,602608,0.0,5,0.985,0.014517709491820291,0.4930555555555556,0.02644365661758302,0.5208333333333334,0.01473139127471978
random_control,2,pairwise_plus_triadic,pairwise_plus_triadic,64,803230,0.0,5,0.983,0.0167248982724028,0.4972222222222222,0.047507309379130745,0.5361111111111111,0.025230419617479113
random_control,2,pairwise_plus_triplet_mlp,pairwise_plus_triplet_mlp,64,803626,0.0,5,0.9951666666666666,0.009902300518341947,0.4902777777777778,0.028036985053036617,0.5180555555555556,0.022287231299835036
random_control,2,query_only,query_only,64,1538,0.0,5,0.5,0.0,0.5,0.0,0.5,0.0
random_control,2,triadic,triadic,87,401246,0.0,5,0.9766666666666667,0.022220486043288967,0.5083333333333333,0.062384151892988064,0.5472222222222222,0.034513260110525495
